title,company,location,min_salary,max_salary,currency,description,source,url,posted_date
Senior Python Data Engineer,DataFlow Labs,"Bangalore, India",748904,968284,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Hands-on with Docker and CI/CD pipelines.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Data Engineer (Python/Spark),TechOrbit Analytics,"Remote, India",866049,1664098,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Lead Python Data Engineer,DataFlow Labs Labs,"Remote, India",794661,1460851,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Experience with cloud platforms (AWS/Azure/GCP).",seed_csv,https://jobs.example.com/de-002,2025-12-03
Junior Data Engineer (SQL/Python),InsightWorks,"Remote, India",463015,1007170,INR,"Entry-level role with Python, SQL, basic ETL Experience with cloud platforms (AWS/Azure/GCP).",seed_csv,https://jobs.example.com/de-003,2025-12-02
Junior Data Engineer (Python/Spark),TechOrbit Analytics,"Hyderabad, India",884314,1229234,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Junior Python Data Engineer Developer,DataFlow Labs,"Chennai, India",1012651,1785577,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Comfortable working in Agile/Scrum environments.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Data Engineer (Python/Spark) Developer,TechOrbit Analytics,"Mumbai, India",919061,1630218,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Data Engineer (Python/Spark),TechOrbit Analytics,"Chennai, India",861631,1626504,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Hands-on with Docker and CI/CD pipelines.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Data Engineer (Python/Spark),TechOrbit Analytics Pvt Ltd,"Hyderabad, Telangana, India",806518,1518527,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Comfortable working in Agile/Scrum environments.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Principal Python Data Engineer Specialist,DataFlow Labs,"Mumbai, India",903316,1243177,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Comfortable working in Agile/Scrum environments.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Data Engineer (Python/Spark),TechOrbit Analytics Systems,"Bangalore, India",842376,1079686,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Strong communication and stakeholder management skills.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Junior Data Engineer (SQL/Python),InsightWorks,"Hyderabad, India",464185,1239182,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Associate Data Engineer (Python/Spark),TechOrbit Analytics,"Pune, India",928757,1149378,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Strong communication and stakeholder management skills.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Data Engineer (Python/Spark),TechOrbit Analytics,"Hyderabad, Telangana, India",833130,1450693,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Hands-on with Docker and CI/CD pipelines.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Senior Data Engineer (Python/Spark),TechOrbit Analytics Systems,"Delhi, India",650967,962768,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Experience with cloud platforms (AWS/Azure/GCP).",seed_csv,https://jobs.example.com/de-001,2025-12-04
Lead Python Data Engineer Specialist,DataFlow Labs,"Chennai, India",1053451,1752029,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Experience with cloud platforms (AWS/Azure/GCP).",seed_csv,https://jobs.example.com/de-002,2025-12-03
Senior Python Data Engineer,DataFlow Labs Pvt Ltd,"Bengaluru, Karnataka, India",859526,1167179,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Junior Data Engineer (SQL/Python),InsightWorks,"Remote, India",565269,939912,INR,"Entry-level role with Python, SQL, basic ETL Comfortable working in Agile/Scrum environments.",seed_csv,https://jobs.example.com/de-003,2025-12-02
Junior Data Engineer (SQL/Python),InsightWorks,"Mumbai, India",432125,1222760,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Principal Junior Data Engineer (SQL/Python),InsightWorks,"Remote, India",496642,870880,INR,"Entry-level role with Python, SQL, basic ETL Exposure to big data tools like Spark/Hadoop is a plus.",seed_csv,https://jobs.example.com/de-003,2025-12-02
Python Data Engineer Analyst,DataFlow Labs,"Remote, India",824687,928436,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Associate Data Engineer (Python/Spark),TechOrbit Analytics,"Hyderabad, India",721377,1170918,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Python Data Engineer,DataFlow Labs Labs,"Bangalore, India",907134,1622969,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Junior Data Engineer (Python/Spark),TechOrbit Analytics,"Chennai, India",850907,1027183,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Exposure to big data tools like Spark/Hadoop is a plus.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Senior Junior Data Engineer (SQL/Python),InsightWorks,"Hyderabad, India",511948,1043993,INR,"Entry-level role with Python, SQL, basic ETL Experience with cloud platforms (AWS/Azure/GCP).",seed_csv,https://jobs.example.com/de-003,2025-12-02
Junior Data Engineer (SQL/Python),InsightWorks,"Bangalore, India",522393,1168281,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Associate Junior Data Engineer (SQL/Python),InsightWorks,"Remote, India",530057,723813,INR,"Entry-level role with Python, SQL, basic ETL Strong communication and stakeholder management skills.",seed_csv,https://jobs.example.com/de-003,2025-12-02
Associate Junior Data Engineer (SQL/Python),InsightWorks,"Chennai, India",431995,746315,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Data Engineer (Python/Spark),TechOrbit Analytics,"Bangalore, India",932462,1666840,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Exposure to big data tools like Spark/Hadoop is a plus.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Senior Data Engineer (Python/Spark),TechOrbit Analytics,"Bangalore, India",844922,1567679,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Principal Data Engineer (Python/Spark),TechOrbit Analytics,"Mumbai, India",646291,1090218,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Comfortable working in Agile/Scrum environments.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Associate Python Data Engineer Consultant,DataFlow Labs,"Bengaluru, Karnataka, India",932194,1190005,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Experience with cloud platforms (AWS/Azure/GCP).",seed_csv,https://jobs.example.com/de-002,2025-12-03
Associate Data Engineer (Python/Spark),TechOrbit Analytics,"Bangalore, India",921503,1106419,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Exposure to big data tools like Spark/Hadoop is a plus.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Associate Python Data Engineer,DataFlow Labs,"Bengaluru, Karnataka, India",907298,1403756,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Hands-on with Docker and CI/CD pipelines.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Principal Data Engineer (Python/Spark),TechOrbit Analytics,"Hyderabad, Telangana, India",688139,811281,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Junior Data Engineer (Python/Spark) Specialist,TechOrbit Analytics,"Chennai, India",822230,1443761,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Junior Data Engineer (Python/Spark),TechOrbit Analytics,"Remote, India",645693,899674,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Strong communication and stakeholder management skills.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Senior Junior Data Engineer (SQL/Python),InsightWorks,"Bangalore, India",482130,1180281,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Data Engineer (Python/Spark),TechOrbit Analytics Pvt Ltd,"Hyderabad, India",791995,1352723,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Python Data Engineer Developer,DataFlow Labs,"Chennai, India",849333,994163,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Python Data Engineer,DataFlow Labs,"Bangalore, India",824002,1161426,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Associate Junior Data Engineer (SQL/Python) Consultant,InsightWorks,"Pune, India",416413,883017,INR,"Entry-level role with Python, SQL, basic ETL Experience with cloud platforms (AWS/Azure/GCP).",seed_csv,https://jobs.example.com/de-003,2025-12-02
Junior Data Engineer (SQL/Python),InsightWorks Technologies,"Chennai, India",439970,1221801,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Senior Junior Data Engineer (SQL/Python),InsightWorks,"Remote, India",582238,1078209,INR,"Entry-level role with Python, SQL, basic ETL Experience with cloud platforms (AWS/Azure/GCP).",seed_csv,https://jobs.example.com/de-003,2025-12-02
Python Data Engineer Analyst,DataFlow Labs,"Mumbai, India",858072,1075322,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Senior Data Engineer (Python/Spark),TechOrbit Analytics,"Mumbai, India",729146,1230611,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Experience with cloud platforms (AWS/Azure/GCP).",seed_csv,https://jobs.example.com/de-001,2025-12-04
Python Data Engineer Developer,DataFlow Labs,"Delhi, India",976297,1471802,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Strong communication and stakeholder management skills.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Principal Junior Data Engineer (SQL/Python),InsightWorks,"Hyderabad, India",538187,1147467,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Data Engineer (Python/Spark) Analyst,TechOrbit Analytics,"Bangalore, India",733115,1021650,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Associate Junior Data Engineer (SQL/Python),InsightWorks Technologies,"Delhi, India",519897,1055364,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Python Data Engineer Specialist,DataFlow Labs,"Bangalore, India",1008979,1605005,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Senior Junior Data Engineer (SQL/Python),InsightWorks,"Hyderabad, India",580387,1376533,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Associate Python Data Engineer,DataFlow Labs,"Remote, India",803407,1515285,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Strong communication and stakeholder management skills.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Data Engineer (Python/Spark),TechOrbit Analytics,"Hyderabad, Telangana, India",875111,1160206,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Strong communication and stakeholder management skills.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Associate Data Engineer (Python/Spark) Analyst,TechOrbit Analytics,"Hyderabad, Telangana, India",790172,1380505,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Comfortable working in Agile/Scrum environments.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Junior Data Engineer (SQL/Python),InsightWorks,"Remote, India",500356,1115448,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Principal Junior Data Engineer (SQL/Python),InsightWorks,"Bangalore, India",439642,1096051,INR,"Entry-level role with Python, SQL, basic ETL Strong communication and stakeholder management skills.",seed_csv,https://jobs.example.com/de-003,2025-12-02
Lead Python Data Engineer,DataFlow Labs,"Delhi, India",965768,1361179,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Junior Data Engineer (SQL/Python) Specialist,InsightWorks,"Remote, India",496417,1202490,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Data Engineer (Python/Spark),TechOrbit Analytics Solutions,"Hyderabad, Telangana, India",864126,1078273,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Lead Junior Data Engineer (SQL/Python),InsightWorks,"Chennai, India",569131,952520,INR,"Entry-level role with Python, SQL, basic ETL Exposure to big data tools like Spark/Hadoop is a plus.",seed_csv,https://jobs.example.com/de-003,2025-12-02
Data Engineer (Python/Spark),TechOrbit Analytics Pvt Ltd,"Delhi, India",746634,921288,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Junior Data Engineer (SQL/Python),InsightWorks Labs,"Remote, India",579610,768549,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Lead Junior Data Engineer (SQL/Python),InsightWorks Solutions,"Remote, India",454163,929641,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Data Engineer (Python/Spark) Consultant,TechOrbit Analytics,"Hyderabad, Telangana, India",950478,1412163,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Comfortable working in Agile/Scrum environments.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Senior Data Engineer (Python/Spark),TechOrbit Analytics,"Bangalore, India",722654,1096545,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Senior Data Engineer (Python/Spark),TechOrbit Analytics,"Mumbai, India",846069,1123051,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Associate Python Data Engineer,DataFlow Labs,"Bangalore, India",742676,1541661,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Experience with cloud platforms (AWS/Azure/GCP).",seed_csv,https://jobs.example.com/de-002,2025-12-03
Junior Data Engineer (Python/Spark) Consultant,TechOrbit Analytics,"Hyderabad, Telangana, India",926072,1365322,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Data Engineer (Python/Spark) Analyst,TechOrbit Analytics,"Pune, India",803103,1048941,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Data Engineer (Python/Spark),TechOrbit Analytics,"Pune, India",801220,1509265,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Experience with cloud platforms (AWS/Azure/GCP).",seed_csv,https://jobs.example.com/de-001,2025-12-04
Senior Junior Data Engineer (SQL/Python),InsightWorks,"Mumbai, India",452520,1043697,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Lead Python Data Engineer,DataFlow Labs Labs,"Pune, India",967377,1447706,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Principal Junior Data Engineer (SQL/Python),InsightWorks,"Bangalore, India",564113,819199,INR,"Entry-level role with Python, SQL, basic ETL Hands-on with Docker and CI/CD pipelines.",seed_csv,https://jobs.example.com/de-003,2025-12-02
Principal Junior Data Engineer (SQL/Python),InsightWorks,"Delhi, India",529943,709439,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
